200.35	54.4	20.3627	12.8321	239.0902
201.75	54.8	19.7347	11.5378	240.17
202.9	55.4	20.2085	9.0951	231.1236
204.15	55.95	20.0041	9.469	229.6511
205.5	56.4	20.1873	8.2092	246.105
206.85	56.9	19.9682	6.1094	240.7031
208.15	57.45	19.7990	7.3048	210.696
209.3	58.1	20.0801	6.1816	228.0271
210.1	58.9	19.9182	6.0759	185.9321
210.35	59.8	20.1236	4.1342	236.3097
211.95	60.25	20.0273	3.5298	225.7923
213.1	60.95	20.0478	2.4075	234.0087
214.9	61.0	20.0668	5.1301	262.1008
216.7	61.35	19.9534	15.8771	246.5504
